Index;year1;year2;year3;year4;year5;year6;year7;year8
46;-2608.742471142581;-2148.0375872124687;-1575.8153930435299;-1101.7892391572477;-711.621579377068;207.09926723981152;2427.5399184715943;3266.717171686748
47;-2579.8564467859733;-2086.1835894798296;-1481.5742943413238;-980.8945169488161;-565.4054368898242;413.5537394925868;2761.9568845763524;3658.333506402684
48;-2709.995541169067;-2183.5059207718214;-1529.7442597224795;-988.1185684326078;-542.6125919231158;506.80729614509255;3044.118446279885;4001.317165607936
49;-2680.9451532261287;-2121.295368374983;-1434.7203529860217;-866.2419860326922;-395.0279484162461;715.5284833292526;3381.1845591945935;4397.343035475826
50;-2811.28440163885;-2218.969122154236;-1483.5044044184176;-874.1593555037657;-373.20445992731084;807.3044142308813;3661.1392194346104;4736.8122027138215
51;-2782.033361582714;-2156.4034235108093;-1387.863438445649;-751.584865552155;-224.64259593976976;1017.5083410773891;4000.395141201862;5136.322938414696
52;-2912.530574740483;-2254.4027323705186;-1437.0183428703735;-759.9782591471062;-203.46896437700525;1108.1443927316186;4278.047235387321;5472.625871884471
53;-2883.1229609327293;-2191.514409146427;-1341.008369740649;-636.9301485461106;-54.2624874551766;1319.4885521644974;4619.63427029607;5875.3396010667675
54;-3013.713904018477;-2289.815436341099;-1390.4319269906177;-645.6719855643792;-33.564294979963506;1409.1192008455478;4895.396623559942;6209.1819084564595
55;-2984.210365430962;-2226.6188301591483;-1294.1478452227593;-522.2703798289217;116.12300299642993;1621.4684836981155;5238.84862614391;6614.32423925586
56;-3114.829127349535;-2325.080288971479;-1343.6820458950378;-531.0685777325102;136.66814746412365;1710.578323403426;5513.549005321175;6946.784355324145
57;-3085.300075216107;-2261.7303395476783;-1247.2948461663968;-407.62002985611116;286.49711692971096;1923.437134924745;5858.045608346271;7353.306158637594
58;-3216.0137577712853;-2360.40459126769;-1296.9400133057366;-416.43697370982954;307.00528114859344;2012.337699882953;6132.70455531763;7685.429393396469
59;-3186.3889452564936;-2296.8373606480127;-1200.4369010036135;-292.9609631895223;456.8810988974378;2225.412256639763;6477.259477550999;8092.288944473756
60;-3317.1251873525607;-2395.6362072822167;-1250.066794606876;-301.66481449601497;477.5407032423909;2314.286439041475;6752.270066356128;8424.39361738989
61;-3287.477446873658;-2331.9489183667756;-1153.5819275110111;-178.30617014277414;627.2614831449555;2527.391446390864;7096.490626134728;8831.298590357364
62;-3418.247593280903;-2430.809056494845;-1203.155356457744;-186.87882924845098;648.1305773767326;2616.4172611756276;7372.1210766597105;9163.879716190104
63;-3388.565932518937;-2367.0579562315042;-1106.7259820345316;-63.65034174183802;797.645821541536;2829.373817024376;7715.709915683614;9570.30088936961
64;-1999.9999998552853;-1999.9999996795518;-1999.99999990764;-1999.9999999852553;-2000.0000004092108;-2000.000000207243;-1999.9999956864885;-2000.0000044552253
65;-1949.417222208464;-1890.3398428911596;-1831.7037244463927;-1781.3847803504996;-1732.0704234245577;-1617.2245310492744;-1359.5695401841986;-1241.6849255590096
66;-3001.0887557035785;-2935.109373995911;-2853.1439892848607;-2785.3446773675055;-2729.6193042461905;-2598.023676056901;-2280.7797974139926;-2161.003566209771
67;-2950.505359908516;-2825.449911967055;-2684.8490069628256;-2566.7310229653017;-2461.69298581006;-2215.251904883959;-1640.371037344147;-1402.7199419549602
68;-3102.2352180722437;-2970.358035088108;-2806.5176691601855;-2671.028643871032;-2559.606983617796;-2296.5368473321114;-1662.5728087271846;-1422.942193424221
69;-3051.5930696265978;-2860.556785873605;-2637.9902387306984;-2452.076389670733;-2291.31903351276;-1913.2922300422913;-1021.1644504118804;-663.742962010555
70;-3202.9581798603185;-3004.7574889021284;-2758.8043631302953;-2554.7939335141364;-2387.068713223346;-1990.7923073406228;-1026.320881257;-661.9458890937522
71;-3152.6851116767575;-2895.6684152504604;-2591.1408823100255;-2337.425788620416;-2120.9404485083223;-1611.318850557357;-401.9536172623184;75.23447113852035
72;-3303.2275071840822;-3038.607546720082;-2709.6248440373183;-2435.444158161232;-2209.5160848541063;-1678.8597365926107;-376.51473289524984;117.69586433506447
73;-3253.771295914495;-2930.773797327303;-2544.2774879590083;-2222.761036637161;-1950.5505594010092;-1309.3303760131057;217.28817860079334;814.2555522756011
74;-3404.6719388351644;-3073.894060169683;-2662.3232842882303;-2319.5939463296;-2036.7170382939494;-1372.710046061662;256.1717882665798;875.8621244124588
75;-3354.859278762896;-2965.886403582561;-2497.423048093242;-2108.1072256378447;-1780.1705294819392;-1007.368629720102;836.4711816061372;1553.2040970185935
76;-3506.38907125122;-3109.9633757028446;-2616.6855947751674;-2206.5346220106435;-1867.565545025045;-1071.5078637449901;871.9415412556168;1612.0587625263374
77;-3455.9470863798247;-3000.994345255256;-2450.5685111126418;-1993.4567972885336;-1609.7973483796518;-705.3979909065015;1455.6716228701985;2292.178855293139
78;-3608.0197731326443;-3145.822672093348;-2571.1962837544406;-2093.8850098919966;-1699.0874867012008;-771.7523336450686;1486.4228619473697;2345.4429550661325
79;-3557.0363393027883;-3036.101210242344;-2403.706996899963;-1878.794031225687;-1439.4085617200153;-403.41207968898516;2074.9170048343794;3031.2091248159186
80;-3709.2541773467897;-3181.446213545551;-2525.456873155822;-1980.9201339632536;-1530.525758571158;-473.22037697006954;2101.873818721895;3079.261202360678
81;-3658.1270428582484;-3071.2122041418215;-2356.8551608008047;-1764.1438060378769;-1269.031167095557;-101.43762112919012;2694.1229445647805;3770.1853192758535
82;-3810.5887330418655;-3217.0136218638686;-2479.7331194616295;-1867.785300502455;-1362.3789782563426;-175.11146957497294;2715.501085031494;3810.0723236055783
83;-3759.21530800885;-3106.323527819999;-2309.9970736986525;-1649.4845669804154;-1098.6475236116426;200.54234034863111;3313.352202355123;4509.189309783382
84;-3911.946960511478;-3252.6218491006784;-2433.802198909983;-1754.4720616237032;-1193.8454938548439;123.82204194665519;3328.8024316886385;4540.673894112197
85;-3860.3032384426356;-3141.433536208856;-2263.1453067006582;-1534.8320559684703;-928.2676607868243;502.52015810133526;3932.5630969875274;5248.17556518042
86;-4013.2168380486673;-3288.2663888838197;-2387.651011620139;-1640.8885387794044;-1024.9591891738255;423.13166114338856;3942.5213800049496;5272.422966137425
87;-3961.392638526407;-3176.5423357979357;-2216.288784795579;-1420.1781405618108;-757.8889631932375;804.497044943294;4551.793848700427;5987.185306746065
88;-4114.467590027074;-3323.8201555995847;-2341.2730827292703;-1526.966111052032;-855.7326436802291;722.9312078780531;4556.990552465587;6005.481356303951
89;-4062.48255802017;-3211.6515158130787;-2169.430481275647;-1305.51793655755;-587.5022575412258;1106.476104721738;5171.014000304795;6726.184594257934
90;-4215.760020524664;-3359.3050256773718;-2294.782631651901;-1412.8350495904192;-686.1288578606254;1023.3469172482282;5172.671787532301;6739.721125317543
91;-4163.570260322575;-3246.759841617714;-2122.574939925018;-1190.8657675824998;-417.1270769420098;1408.4452159220864;5790.218985784752;7465.1571645058975
92;-4317.021274679091;-3394.7544269963782;-2248.2407947368456;-1298.4979624284074;-516.2184673879419;1324.2373944524434;5789.520043335109;7475.314537277043
93;-4264.6571461295125;-3281.8667936001275;-2075.717236763945;-1076.2061888316653;-246.741234231853;1710.4290311182158;6409.455713434907;8204.174094363514
94;-4418.1233720964965;-3429.967314672146;-2201.4102440277293;-1183.83049693852;-345.88342697348344;1625.6894145015385;6407.105924880794;8211.772378738786
95;-4365.747288901269;-3316.9783929322243;-2028.8627556397864;-961.5551092218348;-76.36347985352222;2012.396061647064;7028.6557517435285;8943.14487298265
96;-2999.9999998552853;-2999.999999679552;-2999.99999990764;-2999.9999999852553;-3000.0000004092108;-3000.000000207243;-2999.9999956864885;-3000.0000044552253
97;-2932.0008069371743;-2850.7291507106365;-2768.642825189723;-2697.4620826722266;-2627.1161039697427;-2459.45677780808;-2077.67325813123;-1901.718873257043
98;-4001.0887557035785;-3935.109373995911;-3853.1439892848607;-3785.3446773675055;-3729.6193042461905;-3598.023676056901;-3280.7797974139926;-3161.003566209771
99;-3933.0893453887816;-3785.8394516810554;-3621.786814370265;-3482.805709662343;-3356.7272189385817;-3057.4641951616145;-2358.4019687959544;-2062.656421067629
100;-4102.235218072244;-3970.358035088108;-3806.5176691601855;-3671.028643871032;-3559.606983617796;-3296.5368473321114;-2662.5728087271846;-2422.942193424221
101;-4034.1776138161886;-3820.945907817598;-3574.9249202369747;-3368.143541080155;-3186.334824997546;-2755.4721551087614;-1739.1552646283426;-1323.6328642894086
102;-4202.9581798603185;-4004.7574889021284;-3758.8043631302953;-3554.79405554442;-3387.082990365191;-2990.799628259915;-2026.2565063193679;-1661.88151415612
103;-4135.266499915258;-3856.0546558497426;-3528.071320430415;-3253.4977874509623;-3015.9671831217984;-2453.519651378935;-1119.9853567452296;-584.6977344035104
104;-4303.005444152792;-4038.2334728887163;-3709.2963857512536;-3434.722994257132;-3208.448226169163;-2676.760109043109;-1365.3755582021586;-868.1660911345298
105;-4236.355139741925;-3891.1646107385714;-3481.2163372346895;-3138.8425849987243;-2845.591699837175;-2151.5494423599976;-500.7799879592458;154.28082024891592
106;-4404.256603724806;-4073.128984932617;-3661.422853608129;-3317.4104387857724;-3033.182666938843;-2366.548086281022;-716.9474970377578;-88.59275604971299
107;-4337.444045547314;-3926.275665537366;-3434.359785159918;-3024.181978384332;-2675.2020342823052;-1849.5628909640236;118.45055266167037;893.2868569311759
108;-4506.303519496292;-4109.385766432366;-3615.306451120063;-3203.421282842417;-2862.2018983777134;-2062.0313958881816;-89.14398301314213;666.1258264782155
109;-4438.532822092164;-3961.382395287148;-3387.50154987292;-2909.5243898777753;-2504.817379691616;-1547.5832919562054;737.6806220939525;1632.2901654668221
110;-4608.094116552103;-4145.725883534833;-3569.8404224565284;-3090.92208061814;-2693.0294550737817;-1759.5617552146978;530.5964995121094;1407.4133482351945
111;-4539.621871901194;-3996.4921360594412;-3340.6438076096874;-2794.8672929291697;-2334.4341112923967;-1245.6031402612011;1356.8958944432861;2371.2830367606302
112;-4709.459281643311;-4181.39519961984;-3523.8847378758096;-2977.934616030865;-2523.668167823729;-1458.4504649894889;1149.5629009911936;2145.6681243068833
113;-4640.710517661791;-4031.600255018317;-3293.789610329627;-2680.2131793771655;-2164.0532628869632;-943.6234985530309;1976.1200340350806;3110.285477110421
114;-4810.621191916159;-4216.722222406708;-3477.5922399131923;-2864.36620957825;-2354.4358456256314;-1159.5030050675905;1765.817034847667;2880.4629216955145
115;-4741.799124405589;-4066.7122148521034;-3246.933679354443;-2565.556797291778;-1993.6733216309813;-641.6532747328756;2595.332105973761;3849.270279750963
116;-4911.944033205525;-4252.207968562139;-3431.57062663344;-2751.0576681768734;-2185.8732716123995;-861.3478945524466;2378.1973099490724;3610.7930679121364
117;-4842.888792933953;-4101.821544606497;-3200.0795456778296;-2450.904237565785;-1823.2948414175999;-339.6764389569107;3214.554488805077;4588.2646065599365
118;-5013.160509105694;-4287.659317960549;-3385.3450166800126;-2637.5387357460013;-2017.038983878906;-562.4719306868737;2990.1836315886885;4340.235932942518
119;-4943.977134230449;-4136.930693350507;-3153.2192035692583;-2336.2426575629106;-1652.9036979260477;-37.68302980788667;3833.7897893438585;5327.282589183535
120;-5114.323081398026;-4322.988427252636;-3338.8736230071036;-2523.7248619796474;-1848.0101302130506;-262.86528691486;3603.2881301753887;5071.404811925789
121;-5045.066203530513;-4172.040439223391;-3106.363486931093;-2221.584973174671;-1482.5237827511091;264.2920709093469;4453.015764703222;6066.2806589559395
122;-5215.684394801009;-4358.559323598502;-3292.569727596115;-2409.954275374838;-1679.04416992203;37.23323421302575;4218.192868681912;5805.023299004708
123;-5146.155755673423;-4207.149559338531;-3059.504870874803;-2106.9269530327333;-1312.1375528348153;566.2709014975053;5072.218981048241;6805.25812724746
124;-5316.989492022916;-4394.01288244391;-3246.0338718885005;-2295.8650887973413;-1509.619881677021;337.74440330561083;4833.040675528469;6538.040589984224
125;-5247.243964275204;-4242.25792899591;-3012.648525914481;-1992.2704642184308;-1141.752509595156;868.2597978537915;5691.481001447035;7544.303689560491
126;-5418.225257900343;-4429.375457219864;-3199.510072418112;-2181.666502016124;-1340.0453654492503;638.1977888832744;5448.089127777426;7271.412324421704
127;-5348.333218010341;-4277.369152069661;-2965.796323464023;-1877.6182186564529;-971.3746551852591;1170.2294768999654;6310.687564265265;8283.278652779776
128;-3999.9999998552853;-3999.999999679552;-3999.99999990764;-3999.9999999852553;-4000.0000004092108;-4000.000000207243;-3999.9999956864885;-4000.0000044552253
129;-3919.204141952596;-3820.3835197060125;-3719.213223247012;-3630.6478545650943;-3542.277519744548;-3326.925810243325;-2829.279997798807;-2598.790341682401
130;-5001.0887557035785;-4935.109373995911;-4853.14398928486;-4785.344677367505;-4729.61930424619;-4598.0236760569005;-4280.779797413992;-4161.003566209771
131;-4920.292005404733;-4755.491100209012;-4572.353644825534;-4415.990211766938;-4271.890604724412;-3924.9445664002687;-3110.0480645197185;-2759.7790737397318
132;-5102.235218072244;-4970.3580350881075;-4806.5176691601855;-4671.028643871032;-4559.606983617796;-4296.536847332111;-3662.5728087271846;-3422.942193424221
133;-5021.380429708364;-4790.600402844986;-4525.496703285798;-4301.334024081716;-4101.5134298616895;-3622.9744458336;-2490.84437964253;-2020.8077288118375
134;-5202.9581798603185;-5004.757488902129;-4758.804363130295;-4554.79405554442;-4387.082990365191;-3990.799628259915;-3026.256506319368;-2661.88151415612
135;-5122.4688961402635;-4825.7099092167255;-4478.642536760778;-4186.68468847989;-3931.1386209726234;-3321.0088024026636;-1871.6543743203629;-1281.852883132021
136;-5302.968542771906;-5038.250309735968;-4709.304780378345;-4434.777240642323;-4208.534462254918;-3676.605355336;-2363.589181663585;-1866.2340093197035
137;-5223.558274103478;-4860.818608791262;-4431.785991639888;-4072.024542338766;-3760.7521444909244;-3019.0253316049;-1252.4196453247314;-542.8356530706096
138;-5404.154286709314;-5073.121501854041;-4661.4247964587;-4317.219285706288;-4032.6502124661793;-3365.4517316714555;-1710.3310865187104;-1078.4066550374719
139;-5324.646387947946;-4895.926792865928;-4384.92890401174;-3957.368422624767;-3590.3716098527157;-2717.0468853954044;-633.1987243531839;196.15860319060266
140;-5505.859542427706;-5108.810948101966;-4614.82898963226;-4202.377862659861;-3860.1603927601946;-3058.18011575367;-1073.4616043334736;-309.7292059158535
141;-5425.7356403533495;-4931.038140435578;-4338.07464237115;-3842.7135500338445;-3419.9889761010863;-2415.0681387025006;-13.979584618322406;935.1538230558162
142;-5607.801289545944;-5145.330826637871;-4569.176837416164;-4089.339508642328;-3690.142602886931;-2753.7144636709654;-445.8618703772345;442.1675381648265
143;-5526.824117982628;-4966.146806467068;-4291.216861630953;-3728.056275160467;-3249.6076470577873;-2113.0902854080223;605.247691392161;1674.1596357524786
144;-5709.3183206933545;-5181.543005630323;-4523.3780924729435;-3976.562990510545;-3519.832336107036;-2449.7259045676005;178.51216785956058;1187.6159047649344
145;-5627.9131115617265;-5001.253989562234;-4244.359807592843;-3613.39722898829;-3079.221263786857;-1811.1062677894479;1224.4734886395963;2413.160208663159
146;-5810.486847986922;-5217.002192426389;-4476.835613527082;-3863.0016641004595;-3349.8692779286785;-2148.2980063280665;799.5875339579488;1928.550369215869
147;-5729.001317994042;-5036.362696434544;-4197.503780428203;-3498.7440482670568;-2908.8435356328255;-1509.1334889947302;1843.681149378307;3152.142918682528
148;-5911.852798619364;-5252.410853297735;-4430.29975542198;-3749.143594240734;-3180.3406577499572;-1849.218688414553;1415.5052109077878;2663.4115130816062
149;-5830.090172503331;-5071.474388764593;-4150.648982659003;-3384.087949989653;-2738.4585939960702;-1207.1398362748841;2462.951484442012;3891.201907140172
150;-6012.984999520361;-5287.5483395473175;-4383.72092405893;-3635.4411489154077;-3011.3433307148694;-1550.7524239581244;2027.1422017629247;3394.2747543328387
151;-5931.179570033726;-5106.583900538927;-4103.792786959935;-3269.4323696983715;-2568.0787092889786;-905.1711754159742;3082.141653203593;4630.162121857982
152;-6114.033044214647;-5322.604754219396;-4337.027313417413;-3521.5288379829135;-2842.2710924635394;-1251.478378076824;2638.4297763914683;4124.597760431389
153;-6032.268509424179;-5141.69393608483;-4056.938824960904;-3154.7763941328312;-2397.6979920535696;-603.2003234713911;3701.3469815109447;5369.132289942901
154;-6215.280899092422;-5357.898428591451;-4290.484798144058;-3407.621996728042;-2673.2406457727593;-951.3541437014801;3252.5580537480546;4857.529980018035
155;-6133.356583754043;-5176.8003788729175;-4010.076828413849;-3040.1143497519597;-2227.3061420129807;-301.2008418184041;4320.614411790437;6108.190761360915
156;-6316.658999568569;-5393.406712032312;-4244.016039096647;-3293.6807397303564;-2504.060360175412;-650.628663167091;3867.6161475297868;5591.725776845964
157;-6234.446409914958;-5211.912626975207;-3963.2263112398914;-2925.4650492197306;-2056.936338205267;0.7548607204962536;4939.789841834636;6847.131900218648
158;-6418.014054842866;-5428.964536960553;-4197.6434812997595;-3179.7703662201693;-2334.85017113301;-350.134203689232;4481.915960161388;6324.329678064383
159;-6335.53452361771;-5247.021808571177;-3916.369604061964;-2810.811151475991;-1886.556838307155;302.7301175934126;5559.005850227648;7586.125833882599
160;-4999.999999855285;-4999.999999679552;-4999.99999990764;-4999.999999985255;-5000.000000409211;-5000.000000207243;-4999.999995686489;-5000.000004455225
161;-4910.001660438849;-4797.4724837645535;-4681.332597357219;-4578.797172419401;-4475.4780787879845;-4218.558548601253;-3616.2244939111188;-3336.0727525886978
162;-6001.0887557035785;-5935.109373995911;-5853.14398928486;-5785.344677367505;-5729.61930424619;-5598.0236760569005;-5280.779797413992;-5161.003566209771
163;-5911.089813169702;-5732.579442082893;-5534.475433496401;-5364.13887290288;-5205.095697384518;-4816.586212668766;-3897.0185579705503;-3497.0926371181467
