utc_timestamp,DE_KN_residential1_heat_pump,Fraction,DE_KN_residential4_heat_pump,Fraction.1
2016-04-03 23:45:00,4603.298,0.005,2098.699,0.0
2016-04-04 00:00:00,4603.298,0.0,2098.699,0.0
2016-04-04 00:15:00,4603.303,0.005,2098.709,0.01
2016-04-04 00:30:00,4603.308,0.005,2098.709,0.0
2016-04-04 00:45:00,4603.308,0.0,2098.709,0.0
2016-04-04 01:00:00,4603.317,0.009,2098.709,0.0
2016-04-04 01:15:00,4603.317,0.0,2098.709,0.0
2016-04-04 01:30:00,4603.317,0.0,2098.709,0.0
2016-04-04 01:45:00,4603.327,0.01,2098.709,0.0
2016-04-04 02:00:00,4603.608,0.281,2098.719,0.01
2016-04-04 02:15:00,4603.728,0.12,2098.719,0.0
2016-04-04 02:30:00,4603.728,0.0,2098.719,0.0
2016-04-04 02:45:00,4603.737,0.009,2098.719,0.0
2016-04-04 03:00:00,4604.017,0.28,2098.719,0.0
2016-04-04 03:15:00,4604.017,0.0,2098.719,0.0
2016-04-04 03:30:00,4604.017,0.0,2098.724,0.005
2016-04-04 03:45:00,4604.388,0.371,2098.729,0.005
2016-04-04 04:00:00,4604.708,0.32,2098.729,0.0
2016-04-04 04:15:00,4604.873,0.165,2098.729,0.0
2016-04-04 04:30:00,4605.643,0.77,2098.729,0.0
2016-04-04 04:45:00,4605.938,0.295,2098.729,0.0
2016-04-04 05:00:00,4606.113,0.175,2098.729,0.0
2016-04-04 05:15:00,4607.043,0.93,2098.739,0.01
2016-04-04 05:30:00,4607.868,0.825,2098.739,0.0
2016-04-04 05:45:00,4608.427,0.559,2098.739,0.0
2016-04-04 06:00:00,4608.558,0.131,2098.739,0.0
2016-04-04 06:15:00,4608.558,0.0,2098.739,0.0
2016-04-04 06:30:00,4608.558,0.0,2098.739,0.0
2016-04-04 06:45:00,4608.757,0.199,2098.739,0.0
2016-04-04 07:00:00,4608.757,0.0,2098.749,0.01
2016-04-04 07:15:00,4608.767,0.01,2098.749,0.0
2016-04-04 07:30:00,4608.832,0.065,2098.749,0.0
2016-04-04 07:45:00,4608.897,0.065,2098.749,0.0
2016-04-04 08:00:00,4608.907,0.01,2098.749,0.0
2016-04-04 08:15:00,4608.907,0.0,2098.749,0.0
2016-04-04 08:30:00,4608.962,0.055,2098.749,0.0
2016-04-04 08:45:00,4609.058,0.096,2098.759,0.01
2016-04-04 09:00:00,4609.058,0.0,2098.759,0.0
2016-04-04 09:15:00,4609.062,0.004,2098.759,0.0
2016-04-04 09:30:00,4609.067,0.005,2098.759,0.0
2016-04-04 09:45:00,4609.067,0.0,2098.759,0.0
2016-04-04 10:00:00,4609.077,0.01,2098.759,0.0
2016-04-04 10:15:00,4609.077,0.0,2098.769,0.01
2016-04-04 10:30:00,4609.077,0.0,2098.769,0.0
2016-04-04 10:45:00,4609.077,0.0,2098.769,0.0
2016-04-04 11:00:00,4609.077,0.0,2098.769,0.0
2016-04-04 11:15:00,4609.087,0.01,2098.769,0.0
2016-04-04 11:30:00,4609.087,0.0,2098.769,0.0
2016-04-04 11:45:00,4609.092,0.005,2098.774,0.005
2016-04-04 12:00:00,4609.097,0.005,2098.779,0.005
2016-04-04 12:15:00,4609.097,0.0,2098.779,0.0
2016-04-04 12:30:00,4609.108,0.011,2098.779,0.0
2016-04-04 12:45:00,4609.108,0.0,2098.779,0.0
2016-04-04 13:00:00,4609.108,0.0,2098.779,0.0
2016-04-04 13:15:00,4609.118,0.01,2098.789,0.01
2016-04-04 13:30:00,4609.118,0.0,2098.789,0.0
2016-04-04 13:45:00,4609.118,0.0,2098.789,0.0
2016-04-04 14:00:00,4609.128,0.01,2098.789,0.0
2016-04-04 14:15:00,4609.128,0.0,2098.789,0.0
2016-04-04 14:30:00,4609.128,0.0,2098.789,0.0
2016-04-04 14:45:00,4609.138,0.01,2098.799,0.01
2016-04-04 15:00:00,4609.138,0.0,2098.799,0.0
2016-04-04 15:15:00,4609.138,0.0,2098.799,0.0
2016-04-04 15:30:00,4609.317,0.179,2098.799,0.0
2016-04-04 15:45:00,4609.327,0.01,2098.799,0.0
2016-04-04 16:00:00,4609.327,0.0,2098.809,0.01
2016-04-04 16:15:00,4609.327,0.0,2098.809,0.0
2016-04-04 16:30:00,4609.327,0.0,2098.809,0.0
2016-04-04 16:45:00,4609.522,0.195,2098.809,0.0
2016-04-04 17:00:00,4609.528,0.006,2098.809,0.0
2016-04-04 17:15:00,4609.528,0.0,2098.809,0.0
2016-04-04 17:30:00,4609.688,0.16,2098.819,0.01
2016-04-04 17:45:00,4609.688,0.0,2098.819,0.0
2016-04-04 18:00:00,4609.698,0.01,2098.819,0.0
2016-04-04 18:15:00,4609.858,0.16,2098.819,0.0
2016-04-04 18:30:00,4609.868,0.01,2098.819,0.0
2016-04-04 18:45:00,4610.038,0.17,2098.819,0.0
2016-04-04 19:00:00,4610.038,0.0,2098.829,0.01
2016-04-04 19:15:00,4610.228,0.19,2098.829,0.0
2016-04-04 19:30:00,4610.228,0.0,2098.829,0.0
2016-04-04 19:45:00,4610.237,0.009,2098.829,0.0
2016-04-04 20:00:00,4610.407,0.17,2098.829,0.0
2016-04-04 20:15:00,4610.417,0.01,2098.829,0.0
2016-04-04 20:30:00,4610.548,0.131,2098.839,0.01
2016-04-04 20:45:00,4610.618,0.07,2098.839,0.0
2016-04-04 21:00:00,4610.618,0.0,2098.839,0.0
2016-04-04 21:15:00,4610.618,0.0,2098.839,0.0
2016-04-04 21:30:00,4610.808,0.19,2098.839,0.0
2016-04-04 21:45:00,4610.817,0.009,2098.839,0.0
2016-04-04 22:00:00,4610.817,0.0,2098.849,0.01
2016-04-04 22:15:00,4610.817,0.0,2098.849,0.0
2016-04-04 22:30:00,4611.028,0.211,2098.849,0.0
2016-04-04 22:45:00,4611.028,0.0,2098.849,0.0
2016-04-04 23:00:00,4611.028,0.0,2098.849,0.0
2016-04-04 23:15:00,4611.038,0.01,2098.849,0.0
2016-04-04 23:30:00,4611.038,0.0,2098.859,0.01
2016-04-04 23:45:00,4611.038,0.0,2098.859,0.0
2016-04-05 00:00:00,4611.048,0.01,2098.859,0.0
2016-04-05 00:15:00,4611.048,0.0,2098.859,0.0
2016-04-05 00:30:00,4611.048,0.0,2098.859,0.0
2016-04-05 00:45:00,4611.058,0.01,2098.859,0.0
2016-04-05 01:00:00,4611.058,0.0,2098.869,0.01
2016-04-05 01:15:00,4611.058,0.0,2098.869,0.0
2016-04-05 01:30:00,4611.067,0.009,2098.869,0.0
2016-04-05 01:45:00,4611.067,0.0,2098.869,0.0
2016-04-05 02:00:00,4611.067,0.0,2098.869,0.0
2016-04-05 02:15:00,4611.077,0.01,2098.869,0.0
2016-04-05 02:30:00,4611.077,0.0,2098.874,0.005
2016-04-05 02:45:00,4611.077,0.0,2098.879,0.005
2016-04-05 03:00:00,4611.087,0.01,2098.879,0.0
2016-04-05 03:15:00,4611.087,0.0,2098.879,0.0
2016-04-05 03:30:00,4611.308,0.221,2098.879,0.0
2016-04-05 03:45:00,4611.317,0.009,2098.879,0.0
2016-04-05 04:00:00,4611.478,0.161,2098.879,0.0
2016-04-05 04:15:00,4611.863,0.385,2098.889,0.01
2016-04-05 04:30:00,4612.742,0.879,2098.889,0.0
2016-04-05 04:45:00,4612.907,0.165,2098.889,0.0
2016-04-05 05:00:00,4612.907,0.0,2098.889,0.0
2016-04-05 05:15:00,4613.453,0.546,2098.889,0.0
2016-04-05 05:30:00,4614.048,0.595,2098.889,0.0
2016-04-05 05:45:00,4614.048,0.0,2098.889,0.0
2016-04-05 06:00:00,4614.572,0.524,2098.899,0.01
2016-04-05 06:15:00,4614.587,0.015,2098.899,0.0
2016-04-05 06:30:00,4614.587,0.0,2098.899,0.0
2016-04-05 06:45:00,4614.597,0.01,2098.899,0.0
2016-04-05 07:00:00,4614.597,0.0,2098.899,0.0
2016-04-05 07:15:00,4614.597,0.0,2098.899,0.0
2016-04-05 07:30:00,4614.778,0.181,2098.909,0.01
2016-04-05 07:45:00,4614.788,0.01,2098.909,0.0
2016-04-05 08:00:00,4614.788,0.0,2098.909,0.0
2016-04-05 08:15:00,4614.938,0.15,2098.909,0.0
2016-04-05 08:30:00,4614.938,0.0,2098.909,0.0
2016-04-05 08:45:00,4614.948,0.01,2098.909,0.0
2016-04-05 09:00:00,4614.948,0.0,2098.909,0.0
2016-04-05 09:15:00,4615.097,0.149,2098.919,0.01
2016-04-05 09:30:00,4615.097,0.0,2098.919,0.0
2016-04-05 09:45:00,4615.097,0.0,2098.919,0.0
2016-04-05 10:00:00,4615.247,0.15,2098.919,0.0
2016-04-05 10:15:00,4615.247,0.0,2098.919,0.0
2016-04-05 10:30:00,4615.247,0.0,2098.919,0.0
2016-04-05 10:45:00,4615.247,0.0,2098.929,0.01
2016-04-05 11:00:00,4615.257,0.01,2098.929,0.0
2016-04-05 11:15:00,4615.427,0.17,2098.929,0.0
2016-04-05 11:30:00,4615.438,0.011,2098.929,0.0
2016-04-05 11:45:00,4615.438,0.0,2098.929,0.0
2016-04-05 12:00:00,4615.438,0.0,2098.929,0.0
2016-04-05 12:15:00,4615.448,0.01,2098.939,0.01
2016-04-05 12:30:00,4615.448,0.0,2098.939,0.0
2016-04-05 12:45:00,4615.448,0.0,2098.939,0.0
2016-04-05 13:00:00,4615.458,0.01,2098.939,0.0
2016-04-05 13:15:00,4615.463,0.005,2098.939,0.0
2016-04-05 13:30:00,4615.618,0.155,2098.939,0.0
2016-04-05 13:45:00,4615.618,0.0,2098.949,0.01
2016-04-05 14:00:00,4615.623,0.005,2098.949,0.0
2016-04-05 14:15:00,4615.628,0.005,2098.949,0.0
2016-04-05 14:30:00,4615.628,0.0,2098.949,0.0
2016-04-05 14:45:00,4615.633,0.005,2098.949,0.0
2016-04-05 15:00:00,4615.638,0.005,2098.949,0.0
2016-04-05 15:15:00,4615.638,0.0,2098.959,0.01
2016-04-05 15:30:00,4615.673,0.035,2098.959,0.0
2016-04-05 15:45:00,4615.698,0.025,2098.959,0.0
2016-04-05 16:00:00,4615.698,0.0,2098.959,0.0
2016-04-05 16:15:00,4615.708,0.01,2098.959,0.0
2016-04-05 16:30:00,4615.708,0.0,2098.959,0.0
2016-04-05 16:45:00,4615.997,0.289,2098.969,0.01
2016-04-05 17:00:00,4615.997,0.0,2098.969,0.0
2016-04-05 17:15:00,4616.188,0.191,2098.969,0.0
2016-04-05 17:30:00,4616.188,0.0,2098.969,0.0
2016-04-05 17:45:00,4616.198,0.01,2098.969,0.0
2016-04-05 18:00:00,4616.258,0.06,2098.969,0.0
2016-04-05 18:15:00,4616.378,0.12,2098.979,0.01
2016-04-05 18:30:00,4616.388,0.01,2098.979,0.0
2016-04-05 18:45:00,4616.567,0.179,2098.979,0.0
2016-04-05 19:00:00,4616.567,0.0,2098.979,0.0
2016-04-05 19:15:00,4616.572,0.005,2098.979,0.0
2016-04-05 19:30:00,4616.708,0.136,2098.979,0.0
2016-04-05 19:45:00,4616.708,0.0,2098.984,0.005
2016-04-05 20:00:00,4616.718,0.01,2098.989,0.005
2016-04-05 20:15:00,4616.917,0.199,2098.989,0.0
2016-04-05 20:30:00,4616.927,0.01,2098.989,0.0
2016-04-05 20:45:00,4616.927,0.0,2098.989,0.0
2016-04-05 21:00:00,4617.118,0.191,2098.989,0.0
2016-04-05 21:15:00,4617.358,0.24,2098.989,0.0
2016-04-05 21:30:00,4617.358,0.0,2098.999,0.01
2016-04-05 21:45:00,4617.368,0.01,2098.999,0.0
2016-04-05 22:00:00,4617.973,0.605,2098.999,0.0
2016-04-05 22:15:00,4618.058,0.085,2098.999,0.0
2016-04-05 22:30:00,4618.067,0.009,2098.999,0.0
2016-04-05 22:45:00,4618.067,0.0,2098.999,0.0
2016-04-05 23:00:00,4618.067,0.0,2099.004,0.005
2016-04-05 23:15:00,4618.077,0.01,2099.009,0.005
2016-04-05 23:30:00,4618.077,0.0,2099.009,0.0
2016-04-05 23:45:00,4618.077,0.0,2099.009,0.0
2016-04-06 00:00:00,4618.087,0.01,2099.009,0.0
2016-04-06 00:15:00,4618.087,0.0,2099.009,0.0
2016-04-06 00:30:00,4618.247,0.16,2099.009,0.0
2016-04-06 00:45:00,4618.548,0.301,2099.019,0.01
2016-04-06 01:00:00,4618.548,0.0,2099.019,0.0
2016-04-06 01:15:00,4618.548,0.0,2099.019,0.0
2016-04-06 01:30:00,4618.917,0.369,2099.019,0.0
2016-04-06 01:45:00,4618.922,0.005,2099.019,0.0
2016-04-06 02:00:00,4618.927,0.005,2099.019,0.0
2016-04-06 02:15:00,4619.118,0.191,2099.029,0.01
2016-04-06 02:30:00,4619.278,0.16,2099.029,0.0
2016-04-06 02:45:00,4619.278,0.0,2099.029,0.0
2016-04-06 03:00:00,4619.312,0.034,2099.029,0.0
2016-04-06 03:15:00,4619.728,0.416,2099.029,0.0
2016-04-06 03:30:00,4619.728,0.0,2099.029,0.0
2016-04-06 03:45:00,4619.763,0.035,2099.034,0.005
2016-04-06 04:00:00,4620.478,0.715,2099.039,0.005
2016-04-06 04:15:00,4620.747,0.269,2099.039,0.0
2016-04-06 04:30:00,4621.113,0.366,2099.039,0.0
2016-04-06 04:45:00,4621.657,0.544,2099.039,0.0
2016-04-06 05:00:00,4622.013,0.356,2099.039,0.0
2016-04-06 05:15:00,4622.077,0.064,2099.039,0.0
2016-04-06 05:30:00,4622.832,0.755,2099.049,0.01
2016-04-06 05:45:00,4622.907,0.075,2099.049,0.0
2016-04-06 06:00:00,4622.973,0.066,2099.049,0.0
2016-04-06 06:15:00,4623.368,0.395,2099.049,0.0
2016-04-06 06:30:00,4623.378,0.01,2099.049,0.0
2016-04-06 06:45:00,4623.922,0.544,2099.049,0.0
2016-04-06 07:00:00,4624.788,0.866,2099.049,0.0
2016-04-06 07:15:00,4624.953,0.165,2099.059,0.01
2016-04-06 07:30:00,4624.987,0.034,2099.059,0.0
2016-04-06 07:45:00,4625.388,0.401,2099.059,0.0
2016-04-06 08:00:00,4625.388,0.0,2099.059,0.0
2016-04-06 08:15:00,4625.388,0.0,2099.059,0.0
2016-04-06 08:30:00,4625.878,0.49,2099.059,0.0
2016-04-06 08:45:00,4625.888,0.01,2099.064,0.005
2016-04-06 09:00:00,4625.888,0.0,2099.069,0.005
2016-04-06 09:15:00,4625.888,0.0,2099.069,0.0
2016-04-06 09:30:00,4625.897,0.009,2099.069,0.0
2016-04-06 09:45:00,4625.897,0.0,2099.069,0.0
2016-04-06 10:00:00,4626.087,0.19,2099.069,0.0
2016-04-06 10:15:00,4626.097,0.01,2099.069,0.0
2016-04-06 10:30:00,4626.097,0.0,2099.079,0.01
2016-04-06 10:45:00,4626.097,0.0,2099.079,0.0
2016-04-06 11:00:00,4626.097,0.0,2099.079,0.0
2016-04-06 11:15:00,4626.288,0.191,2099.079,0.0
2016-04-06 11:30:00,4626.293,0.005,2099.079,0.0
2016-04-06 11:45:00,4626.298,0.005,2099.079,0.0
2016-04-06 12:00:00,4626.458,0.16,2099.084,0.005
2016-04-06 12:15:00,4626.468,0.01,2099.089,0.005
2016-04-06 12:30:00,4626.468,0.0,2099.089,0.0
2016-04-06 12:45:00,4626.478,0.01,2099.089,0.0
2016-04-06 13:00:00,4626.478,0.0,2099.089,0.0
2016-04-06 13:15:00,4626.543,0.065,2099.089,0.0
2016-04-06 13:30:00,4626.888,0.345,2099.089,0.0
2016-04-06 13:45:00,4626.888,0.0,2099.099,0.01
2016-04-06 14:00:00,4626.897,0.009,2099.099,0.0
2016-04-06 14:15:00,4626.897,0.0,2099.099,0.0
2016-04-06 14:30:00,4626.978,0.081,2099.099,0.0
2016-04-06 14:45:00,4627.058,0.08,2099.099,0.0
2016-04-06 15:00:00,4627.067,0.009,2099.099,0.0
2016-04-06 15:15:00,4627.067,0.0,2099.109,0.01
2016-04-06 15:30:00,4627.257,0.19,2099.109,0.0
2016-04-06 15:45:00,4627.257,0.0,2099.109,0.0
2016-04-06 16:00:00,4627.267,0.01,2099.109,0.0
2016-04-06 16:15:00,4627.267,0.0,2099.109,0.0
2016-04-06 16:30:00,4627.267,0.0,2099.109,0.0
2016-04-06 16:45:00,4627.582,0.315,2099.109,0.0
2016-04-06 17:00:00,4627.587,0.005,2099.119,0.01
2016-04-06 17:15:00,4628.188,0.601,2099.119,0.0
2016-04-06 17:30:00,4628.193,0.005,2099.119,0.0
2016-04-06 17:45:00,4628.348,0.155,2099.119,0.0
2016-04-06 18:00:00,4628.747,0.399,2099.119,0.0
2016-04-06 18:15:00,4628.747,0.0,2099.119,0.0
2016-04-06 18:30:00,4629.188,0.441,2099.124,0.005
2016-04-06 18:45:00,4629.188,0.0,2099.129,0.005
2016-04-06 19:00:00,4629.402,0.214,2099.129,0.0
2016-04-06 19:15:00,4629.657,0.255,2099.129,0.0
2016-04-06 19:30:00,4629.878,0.221,2099.129,0.0
2016-04-06 19:45:00,4630.253,0.375,2099.129,0.0
2016-04-06 20:00:00,4630.327,0.074,2099.129,0.0
2016-04-06 20:15:00,4630.407,0.08,2099.139,0.01
2016-04-06 20:30:00,4630.657,0.25,2099.139,0.0
2016-04-06 20:45:00,4630.657,0.0,2099.139,0.0
2016-04-06 21:00:00,4630.732,0.075,2099.139,0.0
2016-04-06 21:15:00,4631.167,0.435,2099.139,0.0
2016-04-06 21:30:00,4631.177,0.01,2099.139,0.0
2016-04-06 21:45:00,4631.177,0.0,2099.139,0.0
2016-04-06 22:00:00,4631.887,0.71,2099.149,0.01
2016-04-06 22:15:00,4631.938,0.051,2099.149,0.0
2016-04-06 22:30:00,4631.938,0.0,2099.149,0.0
2016-04-06 22:45:00,4632.003,0.065,2099.149,0.0
2016-04-06 23:00:00,4632.067,0.064,2099.149,0.0
2016-04-06 23:15:00,4632.077,0.01,2099.149,0.0
2016-04-06 23:30:00,4632.077,0.0,2099.159,0.01
2016-04-06 23:45:00,4632.077,0.0,2099.159,0.0
2016-04-07 00:00:00,4632.117,0.04,2099.159,0.0
2016-04-07 00:15:00,4632.368,0.251,2099.159,0.0
2016-04-07 00:30:00,4632.368,0.0,2099.159,0.0
2016-04-07 00:45:00,4632.378,0.01,2099.159,0.0
2016-04-07 01:00:00,4632.497,0.119,2099.169,0.01
2016-04-07 01:15:00,4632.497,0.0,2099.169,0.0
2016-04-07 01:30:00,4632.502,0.005,2099.169,0.0
2016-04-07 01:45:00,4632.888,0.386,2099.169,0.0
2016-04-07 02:00:00,4632.888,0.0,2099.169,0.0
2016-04-07 02:15:00,4632.968,0.08,2099.169,0.0
2016-04-07 02:30:00,4633.298,0.33,2099.169,0.0
2016-04-07 02:45:00,4633.298,0.0,2099.179,0.01
2016-04-07 03:00:00,4633.432,0.134,2099.179,0.0
2016-04-07 03:15:00,4633.608,0.176,2099.179,0.0
2016-04-07 03:30:00,4633.608,0.0,2099.179,0.0
2016-04-07 03:45:00,4634.017,0.409,2099.179,0.0
2016-04-07 04:00:00,4634.343,0.326,2099.179,0.0
2016-04-07 04:15:00,4634.478,0.135,2099.179,0.0
2016-04-07 04:30:00,4635.198,0.72,2099.189,0.01
2016-04-07 04:45:00,4635.253,0.055,2099.189,0.0
2016-04-07 05:00:00,4636.123,0.87,2099.189,0.0
2016-04-07 05:15:00,4636.283,0.16,2099.189,0.0
2016-04-07 05:30:00,4637.098,0.815,2099.189,0.0
2016-04-07 05:45:00,4637.782,0.684,2099.189,0.0
2016-04-07 06:00:00,4637.978,0.196,2099.199,0.01
2016-04-07 06:15:00,4638.468,0.49,2099.199,0.0
2016-04-07 06:30:00,4638.478,0.01,2099.199,0.0
2016-04-07 06:45:00,4638.677,0.199,2099.199,0.0
2016-04-07 07:00:00,4638.868,0.191,2099.199,0.0
2016-04-07 07:15:00,4638.878,0.01,2099.199,0.0
2016-04-07 07:30:00,4639.247,0.369,2099.199,0.0
2016-04-07 07:45:00,4639.257,0.01,2099.209,0.01
2016-04-07 08:00:00,4639.277,0.02,2099.209,0.0
2016-04-07 08:15:00,4639.638,0.361,2099.209,0.0
2016-04-07 08:30:00,4639.643,0.005,2099.209,0.0
2016-04-07 08:45:00,4639.647,0.004,2099.209,0.0
2016-04-07 09:00:00,4639.953,0.306,2099.209,0.0
2016-04-07 09:15:00,4639.958,0.005,2099.209,0.0
2016-04-07 09:30:00,4639.958,0.0,2099.219,0.01
2016-04-07 09:45:00,4640.157,0.199,2099.219,0.0
2016-04-07 10:00:00,4640.157,0.0,2099.219,0.0
2016-04-07 10:15:00,4640.157,0.0,2099.219,0.0
2016-04-07 10:30:00,4640.162,0.005,2099.219,0.0
2016-04-07 10:45:00,4640.167,0.005,2099.219,0.0
2016-04-07 11:00:00,4640.167,0.0,2099.219,0.0
2016-04-07 11:15:00,4640.737,0.57,2099.229,0.01
2016-04-07 11:30:00,4640.817,0.08,2099.229,0.0
2016-04-07 11:45:00,4640.817,0.0,2099.229,0.0
2016-04-07 12:00:00,4640.817,0.0,2099.229,0.0
2016-04-07 12:15:00,4641.108,0.291,2099.229,0.0
2016-04-07 12:30:00,4641.108,0.0,2099.229,0.0
2016-04-07 12:45:00,4641.278,0.17,2099.234,0.005
2016-04-07 13:00:00,4641.283,0.005,2099.239,0.005
2016-04-07 13:15:00,4641.478,0.195,2099.239,0.0
2016-04-07 13:30:00,4641.478,0.0,2099.239,0.0
2016-04-07 13:45:00,4641.708,0.23,2099.239,0.0
2016-04-07 14:00:00,4641.718,0.01,2099.239,0.0
2016-04-07 14:15:00,4641.718,0.0,2099.239,0.0
2016-04-07 14:30:00,4641.948,0.23,2099.249,0.01
2016-04-07 14:45:00,4642.237,0.289,2099.249,0.0
2016-04-07 15:00:00,4642.237,0.0,2099.249,0.0
2016-04-07 15:15:00,4642.538,0.301,2099.249,0.0
2016-04-07 15:30:00,4642.698,0.16,2099.249,0.0
2016-04-07 15:45:00,4642.708,0.01,2099.249,0.0
2016-04-07 16:00:00,4642.708,0.0,2099.249,0.0
2016-04-07 16:15:00,4642.708,0.0,2099.259,0.01
2016-04-07 16:30:00,4642.708,0.0,2099.259,0.0
2016-04-07 16:45:00,4643.278,0.57,2099.259,0.0
2016-04-07 17:00:00,4643.417,0.139,2099.259,0.0
2016-04-07 17:15:00,4644.157,0.74,2099.259,0.0
2016-04-07 17:30:00,4644.157,0.0,2099.259,0.0
2016-04-07 17:45:00,4644.482,0.325,2099.259,0.0
2016-04-07 18:00:00,4644.587,0.105,2099.269,0.01
2016-04-07 18:15:00,4644.587,0.0,2099.269,0.0
2016-04-07 18:30:00,4644.978,0.391,2099.269,0.0
2016-04-07 18:45:00,4645.263,0.285,2099.269,0.0
2016-04-07 19:00:00,4645.847,0.584,2099.269,0.0
2016-04-07 19:15:00,4645.847,0.0,2099.269,0.0
2016-04-07 19:30:00,4645.858,0.011,2099.269,0.0
2016-04-07 19:45:00,4646.188,0.33,2099.279,0.01
2016-04-07 20:00:00,4646.188,0.0,2099.279,0.0
2016-04-07 20:15:00,4646.312,0.124,2099.279,0.0
2016-04-07 20:30:00,4646.618,0.306,2099.279,0.0
2016-04-07 20:45:00,4646.618,0.0,2099.279,0.0
2016-04-07 21:00:00,4647.032,0.414,2099.279,0.0
2016-04-07 21:15:00,4647.077,0.045,2099.279,0.0
2016-04-07 21:30:00,4647.077,0.0,2099.289,0.01
2016-04-07 21:45:00,4647.478,0.401,2099.289,0.0
2016-04-07 22:00:00,4647.487,0.009,2099.289,0.0
2016-04-07 22:15:00,4647.768,0.281,2099.289,0.0
2016-04-07 22:30:00,4648.108,0.34,2099.289,0.0
2016-04-07 22:45:00,4648.118,0.01,2099.289,0.0
2016-04-07 23:00:00,4648.118,0.0,2099.294,0.005
2016-04-07 23:15:00,4648.118,0.0,2099.299,0.005
2016-04-07 23:30:00,4648.128,0.01,2099.299,0.0
2016-04-07 23:45:00,4648.128,0.0,2099.299,0.0
2016-04-08 00:00:00,4648.133,0.005,2099.299,0.0
2016-04-08 00:15:00,4648.138,0.005,2099.299,0.0
2016-04-08 00:30:00,4648.138,0.0,2099.299,0.0
2016-04-08 00:45:00,4648.482,0.344,2099.309,0.01
2016-04-08 01:00:00,4648.487,0.005,2099.309,0.0
2016-04-08 01:15:00,4648.487,0.0,2099.309,0.0
2016-04-08 01:30:00,4648.778,0.291,2099.309,0.0
2016-04-08 01:45:00,4648.788,0.01,2099.309,0.0
2016-04-08 02:00:00,4648.858,0.07,2099.309,0.0
2016-04-08 02:15:00,4649.172,0.314,2099.309,0.0
2016-04-08 02:30:00,4649.247,0.075,2099.319,0.01
2016-04-08 02:45:00,4649.247,0.0,2099.319,0.0
2016-04-08 03:00:00,4649.548,0.301,2099.319,0.0
2016-04-08 03:15:00,4649.548,0.0,2099.319,0.0
2016-04-08 03:30:00,4649.942,0.394,2099.319,0.0
2016-04-08 03:45:00,4649.978,0.036,2099.319,0.0
2016-04-08 04:00:00,4650.487,0.509,2099.319,0.0
2016-04-08 04:15:00,4651.317,0.83,2099.329,0.01
2016-04-08 04:30:00,4651.747,0.43,2099.329,0.0
2016-04-08 04:45:00,4652.033,0.286,2099.329,0.0
2016-04-08 05:00:00,4652.778,0.745,2099.329,0.0
2016-04-08 05:15:00,4652.778,0.0,2099.329,0.0
2016-04-08 05:30:00,4653.438,0.66,2099.329,0.0
2016-04-08 05:45:00,4653.767,0.329,2099.329,0.0
2016-04-08 06:00:00,4653.772,0.005,2099.339,0.01
2016-04-08 06:15:00,4654.308,0.536,2099.339,0.0
2016-04-08 06:30:00,4654.623,0.315,2099.339,0.0
2016-04-08 06:45:00,4655.538,0.915,2099.339,0.0
2016-04-08 07:00:00,4655.958,0.42,2099.339,0.0
2016-04-08 07:15:00,4655.958,0.0,2099.339,0.0
2016-04-08 07:30:00,4656.308,0.35,2099.339,0.0
2016-04-08 07:45:00,4656.308,0.0,2099.349,0.01
2016-04-08 08:00:00,4656.343,0.035,2099.349,0.0
2016-04-08 08:15:00,4656.487,0.144,2099.349,0.0
2016-04-08 08:30:00,4656.643,0.156,2099.349,0.0
2016-04-08 08:45:00,4656.647,0.004,2099.349,0.0
2016-04-08 09:00:00,4656.808,0.161,2099.349,0.0
2016-04-08 09:15:00,4656.808,0.0,2099.359,0.01
2016-04-08 09:30:00,4657.017,0.209,2099.359,0.0
2016-04-08 09:45:00,4657.017,0.0,2099.359,0.0
2016-04-08 10:00:00,4657.028,0.011,2099.359,0.0
2016-04-08 10:15:00,4657.028,0.0,2099.359,0.0
2016-04-08 10:30:00,4657.028,0.0,2099.359,0.0
2016-04-08 10:45:00,4657.028,0.0,2099.359,0.0
2016-04-08 11:00:00,4657.038,0.01,2099.369,0.01
2016-04-08 11:15:00,4657.358,0.32,2099.369,0.0
2016-04-08 11:30:00,4657.358,0.0,2099.369,0.0
2016-04-08 11:45:00,4657.558,0.2,2099.369,0.0
2016-04-08 12:00:00,4657.808,0.25,2099.554,0.185
2016-04-08 12:15:00,4657.817,0.009,2100.099,0.545
2016-04-08 12:30:00,4658.157,0.34,2100.099,0.0
2016-04-08 12:45:00,4658.478,0.321,2100.099,0.0
2016-04-08 13:00:00,4658.478,0.0,2100.099,0.0
2016-04-08 13:15:00,4658.968,0.49,2100.109,0.01
2016-04-08 13:30:00,4658.968,0.0,2100.109,0.0
2016-04-08 13:45:00,4658.968,0.0,2100.109,0.0
2016-04-08 14:00:00,4659.562,0.594,2100.109,0.0
2016-04-08 14:15:00,4659.567,0.005,2100.109,0.0
2016-04-08 14:30:00,4659.567,0.0,2100.109,0.0
2016-04-08 14:45:00,4660.072,0.505,2100.114,0.005
2016-04-08 15:00:00,4660.077,0.005,2100.119,0.005
2016-04-08 15:15:00,4660.332,0.255,2100.119,0.0
2016-04-08 15:30:00,4660.587,0.255,2100.119,0.0
2016-04-08 15:45:00,4660.587,0.0,2100.119,0.0
